INV No.,UPC,ASIN,LPN,CAT,SUB,Location,Condition,Package Size,NOTES,Sold,Current QTY,QTY's,No in Box,Title,Image Link,Sup Order #,Ship date,Shipped By,Order ID
1728.0,889698278546,,,,,LN3,LN,M,ITEM LIKE NEW BOX IS QUITE DAMAGED.,1.0,0.0,,14.0,Funko Pop! Animation: Rick and Morty - Pickle Rick #333 Vinyl Figure (Bundled with Pop Box Protector Case),https://images-na.ssl-images-amazon.com/images/I/51DglHyxH1L._AC_.jpg,NL,08/09/2024,info.afgretail@gmail.com,
1724.0,889698324250,,,,,LN3,LN,M,ITEM LIKE NEW BOX IS QUITE DAMAGED.,1.0,0.0,,10.0,Funko POP! Disney: Christopher Robin - Winnie The Pooh [With Red Balloon - Flocked] # 440 - BoxLunch Exclusive!,https://images-na.ssl-images-amazon.com/images/I/61ISoBrI8%2BL._AC_SL1000_.jpg,NL,02/08/2024,info.afgretail@gmail.com,
1723.0,849803058531,,,,,LN3,LN,M,ITEM LIKE NEW BOX IS QUITE DAMAGED.,1.0,0.0,,9.0,FUNKO POP! GAMES: FALLOUT - VAULT BOY,https://images-na.ssl-images-amazon.com/images/I/71DR253H3AL._AC_SL1200_.jpg,NL,28/07/2024,info.afgretail@gmail.com,
1726.0,889698311182,,,,,LN3,LN,M,ITEM LIKE NEW BOX IS QUITE DAMAGED.,1.0,0.0,,12.0,Funko Pop! Marvel: Deadpool Playtime - Deadpool in Robe #327 31118 NEW,https://images-na.ssl-images-amazon.com/images/I/71G2RdA9gBL._AC_SL1500_.jpg,NL,15/08/2024,info.afgretail@gmail.com,
148.0,190133645862,b00bl9oams,,Kitchen,Bar & Beverage,BN3,BN,S,,1.0,0.0,1.0,2.0,"Funny Worlds Greatest Chiropractor Occupation Job Cartoon - Sports eco-friendly Water Bottle, 620 ml (21oz) -3dRose",https://images-na.ssl-images-amazon.com/images/I/61CH6WNtWbL.jpg,,7/7/2024,info.afgretail@gmail.com,
1244.0,783583170895,B00AAP70M6,,Outdoors & Camping,Outdoor,BN28,BN,S,,1.0,0.0,1.0,6.0,"Fusion Tactical Military Police Riggers Belt, Black, X-Large 2"" Wide",https://images-na.ssl-images-amazon.com/images/I/41UpC7Ga5EL.jpg,,29/7/2024,info.afgretail@gmail.com,
1303.0,783583177948,B00RLN3UXI,,Outdoors & Camping,Outdoor,BN31,BN,S,,1.0,0.0,1.0,1.0,Fusion Tactical Military Police Trouser Type B Impact Belt Foliage Green X-Large,https://images-na.ssl-images-amazon.com/images/I/717SbazljkL._AC_SL1500_.jpg,,31/7/2024,info.afgretail@gmail.com,
997.0,783583178273,B00RLN4K7S,,Outdoors & Camping,Outdoor,BN23,BN,S,,1.0,0.0,1.0,7.0,"Fusion Tactical Military Police Trouser Type D Era Belt, Foliage Green, Large",https://images-na.ssl-images-amazon.com/images/I/51eh1NMkAjL.jpg,,24/7/2024,info.afgretail@gmail.com,
1403.0,783583177498,B00RLN386M,,Sports Exercise & Fitness,Sports Exercise & Fitness,BN35,BN,S,,1.0,0.0,1.0,2.0,"Fusion Trouser Type A ""Original"" Tactical Military style Belt Men's Black Small",https://images-na.ssl-images-amazon.com/images/I/A16dQAfPTKL._AC_SL1500_.jpg,,2/8/2024,info.afgretail@gmail.com,
793.0,813394023254,B01N8SGYEJ,,Electronics,Accessories,BN17,BN,Letter,,1.0,0.0,1.0,8.0,Gadget Guard Black Ice Edition Tempered Glass Screen Guard for Kyocera Duraforce Pro - Clear,https://avalanche.tessco.com/productimages/450x450/4796103.jpg,,21/7/2024,info.afgretail@gmail.com,
920.0,813394025302,B071W4W4WJ,,Electronics,Accessories,BN20,BN,Letter,,1.0,0.0,1.0,14.0,Gadget Guard Black Ice Edition Tempered Glass Screen Guard for LG K20/K20V/K20 Plus/Harmony/Grace LTE - Clear,https://i.pinimg.com/736x/b8/b1/87/b8b1878335972dd4d60abd9d7a30ce6d.jpg,,23/7/2024,info.afgretail@gmail.com,
23.0,813394027139,B077718DM4,,Electronics,Accessories,BN1,BN,Letter,,1.0,0.0,1.0,22.0,Gadget Guard Black Ice Edition Tempered Glass Screen Protection Google Pixel 2,https://images-na.ssl-images-amazon.com/images/I/414yZzh1g4L.jpg,,4/7/2024,info.afgretail@gmail.com,
26.0,813394021878,B01G9DT55C,,Electronics,Accessories,BN1,BN,Letter,,1.0,0.0,1.0,25.0,Gadget Guard Black Ice Edition Tempered Glass Screen Protection HTC 10,https://images-na.ssl-images-amazon.com/images/I/41Bx%2BlKpk9L.jpg,,4/7/2024,info.afgretail@gmail.com,
437.0,813394027146,,,,,BN9,BN,Letter,,1.0,0.0,1.0,3.0,Gadget Guard Black Ice Edition Tempered Glass Screen Protector Google Pixel 2,https://i.ebayimg.com/images/g/GXcAAOSwhs1d7GR-/s-l1600.jpg,,13/7/2024,info.afgretail@gmail.com,
1763.0,753759169589,,LPNPM136862418,Electronics,GPS,LN5,LU,S,LIGHT SCRATCHING ON ITEM,,1.0,,27.0,"Garmin 010-01678-41 Drive 51 LM, Australia and New Zealand,Black,5 inches",https://images-na.ssl-images-amazon.com/images/I/41Ahqoug9EL.jpg,NL,,,
1746.0,753759218539,,LPNPM136840152,Smart Watches,Smartwatches,LN5,LN,S,"ITEM IN BRAND NEW CONDITION, OPEN BOX",,1.0,,10.0,"Garmin 010-02156-01 Forerunner 45S, 39mm Easy-to-use GPS Running Watch with Coach Free Training Plan Support, Iris",https://images-na.ssl-images-amazon.com/images/I/41PLKQ9nF1L.jpg,NL,,,
1705.0,753759226848,B07RB4WKSC,LPNPM136849590,,,LN2,LN,S,,,1.0,,14.0,"Garmin Dash Cam Mini, Car Key-Sized Dash Cam, 140-Degree Wide-Angle Lens, Captures 1080P HD Footage, Very Compact with Automatic Incident Detection and Recording, Model:010-02062-00",https://images-na.ssl-images-amazon.com/images/I/31U-vt6yEUL.jpg,NL,,,
1739.0,753759178956,,LPNPM100081622,Smart Watches,Smartwatches,LN5,LN,S,"ITEM IN BRAND NEW CONDITION, OPEN BOX",,1.0,,3.0,"Garmin vivofit 4, Black/White, Club Bundle (Small/Medium)",https://images-na.ssl-images-amazon.com/images/I/41Ungi5ykuL.jpg,NL,,,
3383.0,355739627760,,14894,,,R4-B0-S5,BN,Envelope,,1.0,39.0,40.0,2.0,Gay Pride Rainbow Wristband Headband Set Mardi Gras LGBTQ+ March Parade Colors,https://www.augoods.com.au/assets/thumb/JD-14894.jpg,,16/02/2025,info.afgretail@gmail.com,N79476
892.0,93122130434,B000PDQ1C8,,Home,Plumbing,BN19,BN,S,,1.0,0.0,1.0,6.0,General Wire Spring COMPANY2UCGeneral Wire Spring 2UC U Drain CutterGeneral Wire Spring 2UC U Drain Cutter,https://images-na.ssl-images-amazon.com/images/I/41f3eZ3ExYL.jpg,,23/7/2024,info.afgretail@gmail.com,
765.0,703765964234,B00ET2DKKW,,Home,Plumbing,BN16,BN,S,,1.0,0.0,1.0,11.0,General Wire Spring COMPANY3RSB Drain Cleaner Rotary Saw Blade,https://images-na.ssl-images-amazon.com/images/I/41UvS8J6taL.jpg,,21/7/2024,info.afgretail@gmail.com,
1227.0,703765964241,B005E0M5M2,,Home,Plumbing,BN27,BN,Letter,,1.0,0.0,1.0,116.0,General Wire Spring COMPANY5/16H-FC General Wire Spring 5/16H-FC Drain Cable Female Connector -Replacement Part,https://images-na.ssl-images-amazon.com/images/I/51oHtn1BdGL.jpg,,29/7/2024,info.afgretail@gmail.com,
2305.0,9360117000234,744109425479,dc39gen,VAC PARTS,,R8-B14-S3,BN,S,,10.0,6.0,16.0,4.0,"Generic DYSON Pre Motor Filter for all DC39, DC37, DC28 and DC53 models",https://www.augoods.com.au/assets/thumb/HG-9360117000234.jpg,,22/07/2024,info.afgretail@gmail.com,N56755
2506.0,9360117001484,4000001155,KIT-dghardcy22,VAC PARTS,,R8-B15-S7,BN,M,,9.0,8.0,17.0,2.0,"Generic Hard floor tool For Dyson Cinetic Ball CY22, CY23 vacuum cleaner",https://www.augoods.com.au/assets/thumb/HG-9360117001484.jpg,,20/02/2025,info.afgretail@gmail.com,N80093
2467.0,9360117000241,,dghard,VAC PARTS,,R8-B15-S3,BN,S,,29.0,6.0,35.0,1.0,"Generic Hard floor tool For most Dyson like V6, DC54, DC37, DC29, DC23 and more",https://www.augoods.com.au/assets/thumb/HG-9360117000241.jpg,,24/03/2025,info.afgretail@gmail.com,N83597
2427.0,9360117000678,,HF596,VAC PARTS,,R8-B12-S2,BN,S,,59.0,2.0,61.0,7.0,"Generic Miele SF-HA 50 HEPA AirClean filter S4, S5, S6, S8, C2, C3",https://www.augoods.com.au/assets/thumb/HG-9360117000678.jpg,,17/02/2025,gabrieladitya2803@gmail.com,N79645
2284.0,9360117001316,4000000941,MI-FILTCARB,VAC PARTS,,R8-B13-S4,BN,M,,3.0,0.0,3.0,1.0,Generic SF AA 50 Active Charcoal Airclean filter for Miele vacuum cleaners,https://www.augoods.com.au/assets/thumb/HG-9360117001316.jpg,HG1,14/11/2024,gabrieladitya2803@gmail.com,N69080
2500.0,9360117001422,4000001060,KIT-cy22toolkit,VAC PARTS,,R8-B14-S1,BN,S,,2.0,3.0,5.0,1.0,Generic tool kit for all Dyson CY22 and CY23 cinetic big ball vacuum cleaners,https://www.augoods.com.au/assets/thumb/HG-9360117001422.jpg,,02/02/2024,info.afgretail@gmail.com,N45500
2539.0,9360117001378,7000000018,TURBODC,VAC PARTS,,R8-B16-S3,BN,M,,4.0,0.0,4.0,1.0,"Generic Turbo Head DYSON DC05, DC07, DC08 Vacuum Cleaners",https://www.augoods.com.au/assets/thumb/HG-9360117001378.png,,01/01/2025,info.afgretail@gmail.com,N74733
2406.0,9360117001507,7000000095,kit-dysonturboCY22,VAC PARTS,,R8-B15-S6,BN,M,,14.0,0.0,14.0,999.0,Generic Turbo head for DYSON Cinetic Big Ball CY22 and CY23 vacuum cleaner,https://www.augoods.com.au/assets/thumb/HG-9360117001507.jpg,,14/01/2024,info.afgretail@gmail.com,N44879
1445.0,4960999272672,,,Office,Printers & Ink,BN37,BN,Letter,,1.0,0.0,1.0,16.0,Genuine Canon CLI-8C Cyan Inkjet Cartridge - 420 Pages,https://static.bhphoto.com/images/images2000x2000/1541414878_397964.jpg,,2/8/2024,info.afgretail@gmail.com,
1447.0,4960999272825,,,Office,,BN37,BN,Letter,,1.0,0.0,1.0,18.0,Genuine Canon CLI-8Y Yellow Inkjet Ink Cartridge,https://images-na.ssl-images-amazon.com/images/I/51PM7g4fUvL._AC_SL1500_.jpg,,2/8/2024,info.afgretail@gmail.com,
1449.0,4960999273020,,,Office,Printers & Ink,BN37,BN,Letter,,1.0,0.0,1.0,20.0,Genuine Canon PGI-5BK Black Inkjet Cartridge,https://www.atoz2u.com/image/cache/catalog/IT%20/Canon/Ink/Canon-PGI-5-Black-Ink-Cartridge-500x500.jpg,,4/8/2024,info.afgretail@gmail.com,
3460.0,4971850439318,,MW-59-7BVDF,,,WTCH-0036,BN,O,,,6.0,6.0,1.0,GENUINE Casio Men's Women's Classic Casual Watch NEW Analogue MW-59-7B AU Stock,https://www.augoods.com.au/assets/thumb/FJ-MW-59-7BVDF.jpg,,23/03/2025,info.afgretail@gmail.com,N83393
1897.0,851765005911,,,Beauty,Hair Care,R1-B8-S2,BN,O,,1.0,0.0,,3.0,"GHD Wanderlust Air Professional Hair Dryer for Unisex - 1 Pc, 1519.53 Grams",https://images-na.ssl-images-amazon.com/images/I/31XokJf%2B82L.jpg,78,08/08/2024,info.afgretail@gmail.com,
1971.0,849179000141,B008YQ4FFI,,Home,Decor,R1-B4-S1,BN,O,,1.0,0.0,,999.0,Gifts & Decor Home Decor Exotic Azure Pedestal Lantern Candle Holder,https://images-na.ssl-images-amazon.com/images/I/51f4Gkj9nOL.jpg,2,09/08/2024,info.afgretail@gmail.com,
2772.0,716165171287,,GLS-CLR-114-1PK,SMOKING,,WS5-R3-A,BN,,,31.0,969.0,1000.0,3.0,Glass Clear Rolling Papers 1 1/4 Size Slim Natural Smoking-50 Leafs Per Booklet,https://www.augoods.com.au/assets/thumb/XN-GLS-CLR-114-1PK.jpg,,16/03/2025,info.afgretail@gmail.com,N82683
2774.0,716165171270,,GLS-CLR-KS-1PK,SMOKING,,WS7-R2-B,BN,,,17.0,983.0,1000.0,1.0,Glass Clear Rolling Papers King Size Slim Natural Smoking - 40 Leafs Per Booklet,https://www.augoods.com.au/assets/thumb/XN-GLS-CLR-KS-1PK.jpg,,23/01/2025,info.afgretail@gmail.com,"N77110,N77126,N77136,N77137,N77138,N77140,N77148,N77148,N77149,N77155,N77156,N77157,N77159,N77166,N77167,N77169,N77173,N77175,N77176,N77188,N77195"
2838.0,355739625261,,103986,,,R3-B3-S1,BN,S,,11.0,0.0,11.0,999.0,Glass Electronic Digital Kitchen Scales Portable Scale Food Weight 1g to 5kg- JMCo,https://www.augoods.com.au/assets/thumb/CK-103986.jpg,,14/07/2024,info.afgretail@gmail.com,N55771
2313.0,9360117000821,744109425639,PUREHEPA,VAC PARTS,,R8-B15-S7,BN,M,,23.0,2.0,25.0,1.0,Glass HEPA + Inner Carbon Filter for Dyson Pure Cool Air Purifier,https://www.augoods.com.au/assets/thumb/HG-9360117000821.png,,07/01/2025,info.afgretail@gmail.com,N75442
3103.0,9327644038017,,73202,,,R3-B5-S3,BN,Envelope,,1.0,5.0,6.0,1.0,Gold Coast Suns Face Paint Official AFL Supporter Fun Activity Kids Colour Game,https://www.augoods.com.au/assets/thumb/JT-9327644038017.jpg,,22/07/2024,info.afgretail@gmail.com,N56710
3081.0,355739626428,,,,,WS6-R3-A,BN,Envelope,,,50.0,50.0,2.0,Gold Double Steel Blade Cigar Cutter Scissors Shear Tobacco Trimmer Smoke Tool,https://www.augoods.com.au/assets/thumb/MRK-CGRCUT-GLD.jpg,,12/07/2024,,
2592.0,BICMAXIHOLD-GLD,,BICMAXIHOLD-GLD,SMOKING,,R2-B2-S3,BN,,,8.0,992.0,1000.0,4.0,Gold Metal Lighter Case Cover Holder Sleeve Pouch For BIC Large Lighter J26,https://www.augoods.com.au/assets/thumb/MRK-BICMAXIHOLD-GLD.jpg,,19/12/2024,info.afgretail@gmail.com,N73524
2597.0,355739625537,,,SMOKING,,R2-B2-S3,BN,,,1000.0,0.0,1000.0,8.0,Gold Metal Lighter Case Cover Holder Sleeve Pouch For BIC Mini Lighter J25,https://www.augoods.com.au/assets/thumb/MRK-BICMINIHOLD-GLD.jpg,,06/12/2024,gabrieladitya2803@gmail.com,
2928.0,PP-GLD,,,,,WS2-R6-B,BN,,,,200.0,200.0,1.0,Gold Metal Smoking Pipe Washable Solid Smoking Tobacco Herbs,https://www.augoods.com.au/assets/thumb/XN-PP-GLD.jpg,,31/05/2024,,
2662.0,355739627203,355739628811,OILLTR-GLD,SMOKING,,WS5-R2-A,BN,,,1.0,999.0,1000.0,2.0,Gold Oil Lighter Metal Flip Top Windproof Fluid Refillable,https://www.augoods.com.au/assets/thumb/MRK-OILLTR-GLD.jpg,,16/03/2025,info.afgretail@gmail.com,
3208.0,355739628811,,,,,WS5-R2-A,BN,Envelope,,,500.0,500.0,10.0,Gold Oil Lighter Metal Flip Top Windproof Fluid Refillable,https://www.augoods.com.au/assets/thumb/MRK-OILLTR-GLD.jpg,,15/09/2024,,
1981.0,9420014246828,,LPNPM100076081,Kitchen,Small Appliances,R1-B3-S0,LN,O,,,1.0,,5.0,"Goldair Panel Heater 2 Pack 1000W, White",,NL,,,
454.0,8809613765212,,,,,BN9,BN,Letter,,1.0,0.0,1.0,20.0,Google Pixel 3 XL Case Ultra Hybrid S -Phone Protection w Stand,https://cdn.shopify.com/s/files/1/0808/0067/products/title_pixel_3_xl_uh_s.jpg?v=1582049534,,14/7/2024,info.afgretail@gmail.com,
1941.0,9332688013838,,LPNPM100082490,Office,Organization,R1-B6-S1,BN,O,,,1.0,,1.0,"Grant Studios Magnetic' Economax Photo Album, 30.5cm Length x 30.5cm High (12""x 12"") with PhotoGuard (Acid Free) and Patented SnapLoad for Rapid Refill – Grey Pearlescent (1383), (1383)",,0,,,
2956.0,CYCLONE-CLR-GRP-1PK,,,,,WS8-R2-C,BN,,,,200.0,200.0,2.0,Grape 1 Pack,https://www.augoods.com.au/assets/thumb/MRK-CYCLONE-CLR-GRP-1PK.jpg,,04/06/2024,,
56.0,763264232739,B00BK6VUW0,,Sports Exercise & Fitness,,BN1,BN,Letter,,1.0,0.0,1.0,55.0,Green Bay Packers Logo Swirl Heart Dangle Earring Set - Sports Team Memorobillia,https://images-na.ssl-images-amazon.com/images/I/41OOXSv4eNL.jpg,,4/7/2024,info.afgretail@gmail.com,
2611.0,COMPGRND-GR,,COMPGRND-GR,SMOKING,,WS4-R7-C,BN,S,,1.0,999.0,1000.0,5.0,Green Herb Grinder 4 Layers Compartment Smoke Spice Tobacco Metal Crusher,https://www.augoods.com.au/assets/thumb/MRK-COMPGRND-GR.jpg,,04/02/2025,info.afgretail@gmail.com,N78365
2602.0,BKW-ELCTGRND-GR,,BKW-ELCTGRND-GR,SMOKING,,WS3-R4-B,BN,S,,,200.0,1000.0,4.0,Green USB Chargeable Electric Herb and Tobacco Grinder-Portable Crusher Machine,https://www.augoods.com.au/assets/thumb/MRK-BKW-ELCTGRND-GR.jpg,,,,
2069.0,885837005431,,,Kitchen,Cookware,R2B8S1,BN,O,,1.0,0.0,,3.0,"GreenPan Rio Ceramic Non-Stick Covered Skillet with Helper Handle, 5 quart Black",https://images-na.ssl-images-amazon.com/images/I/71lOJwBrg5L._AC_SL1500_.jpg,NL,11/08/2024,info.afgretail@gmail.com,
2461.0,dy-groomg5,,dy-groomg5,VAC PARTS,,R8-B13-S3,BN,S,,13.0,6.0,19.0,7.0,Grooming tool for Dyson Gen5detect LED Cordless vacuum Cleaner,https://cdn11.bigcommerce.com/s-dw545iuzjv/images/stencil/500x659/products/429/1652/dyson_grooming_tool__71383.1661493960.1280.1280__10076.1668566097__33213.1677196187.png?c=1,,17/10/2024,info.afgretail@gmail.com,
1271.0,190133290048,b01abynm6s,,Kitchen,Bar & Beverage,BN29,BN,S,,1.0,0.0,1.0,15.0,"Groovy Hippie Rainbow I Heart Love Chicken Nuggets - Sports Water Bottle, 621 ml 21oz  -3dRose",https://images-na.ssl-images-amazon.com/images/I/61YOonKE44L.jpg,,30/7/2024,info.afgretail@gmail.com,
1912.0,9311103031886,B07B3PW4ZB,LPNPM136827299,Apparel,Shoes - Men's,R1-B7-S1,BN,XL,,,1.0,,1.0,"Grosby Percy Men's Shoes, Blue, 10 US/9 AU",https://assets.kogan.com/files/product/etail/Grosby-/GRO-100048-404-9_1.jpg?auto=webp&canvas=1200%2C630&fit=bounds&height=630&quality=75&width=1200,78,,,
2528.0,9360117001293,,MI-HNDLE,VAC PARTS,,R8-B13-S6,BN,S,,29.0,0.0,29.0,999.0,"Handle for Miele (Complete, Classic, Compact, C1, C2, C3...) Vacuum Cleaners",https://www.augoods.com.au/assets/thumb/HG-9360117001293.jpg,,12/04/2024,info.afgretail@gmail.com,"N48229,N48231,N48239,N48241,N48247,N48256,N48258,N48260,N48266,N48271"
3253.0,700118800041,,,,,BN40,BN,Envelope,,,2.0,2.0,4.0,HappyStep 2 Pair Black Cotton Terry Barefoot Summer Insoles Size 9,https://www.augoods.com.au/assets/thumb/EPR-1337-700118800041.jpg,,06/10/2024,,
3061.0,823145001622,,,,,BN38,BN,Envelope,,,2.0,2.0,2.0,Happystep Wide Fit Plantar Fasciitis Orthotics PU Memory Foam Insoles - Ultimate Comfort and Foot Pain Relief Men 11-13 Women 12-14,https://www.augoods.com.au/assets/thumb/EPR-1295-X000RBIT9B.jpg,,03/07/2024,,
2459.0,9360117001583,,KIT-dghard05,VAC PARTS,,R8-B14-S6,BN,M,,15.0,49.0,64.0,4.0,"Hard floor tool for Dyson DC05, DC07, DC08 & DC14",https://www.augoods.com.au/assets/thumb/HG-9360117001583.jpg,,19/03/2025,info.afgretail@gmail.com,N82960
2285.0,9360117000784,744109425325,mi-hardtool,VAC PARTS,,R8-B14-S4,BN,M,,13.0,2.0,15.0,1.0,Hard floor tool for Miele vacuum cleaners - all models,https://www.augoods.com.au/assets/thumb/HG-9360117000784.jpg,HG1,01/12/2024,info.afgretail@gmail.com,N71160
2447.0,9360117002313,4000001631,mi-hardfb,VAC PARTS,,R8-B14-S3,BN,S,,4.0,0.0,4.0,1.0,Hard floor twister head for Miele vacuum cleaners,https://www.augoods.com.au/assets/thumb/HG-9360117002313.jpg,,13/09/2024,info.afgretail@gmail.com,N62226
1793.0,785428011912,,LPNPM136853742,Electronics,Computer Components,LN7,LN,M,,,1.0,,2.0,Hauppauge 1191 WinTV-HVR-955Q USB TV Tuner for Notebook,,NL,,,
130.0,889028026625,B0197VRF0K,,Electronics,Accessories,BN2,BN,S,,1.0,0.0,1.0,12.0,"HDMI Cable 4.57 Metre 1080i @ 60Hz, 4.95Gbps, 28AWG, 15ft, Black - Monoprice Metallic Series",https://images-na.ssl-images-amazon.com/images/I/31dYc7Yzu5L.jpg,,7/7/2024,info.afgretail@gmail.com,
3200.0,355739628637,,86510,,,R3-B5-S4,BN,Envelope,,2.0,0.0,2.0,999.0,Heavy Duty Padlock Brass Weatherproof High Security Suitcase Bike Gym 3 Keys,https://www.augoods.com.au/assets/thumb/CK-86510.jpg,,28/11/2024,gabrieladitya2803@gmail.com,"N70749,N70750,N70752,N70755,N70756,N70761,N70761,N70762,N70763,N70765,N70768,N70769,N70774,N70775,N70776,N70777,N70780,N70785,N70787,N70790,N70792,N70793,N70797,N70799,N70801,N70802,N70803,N70804,N70807,N70814,N70820,N70823,N70824,N70828,N70832,N70837"
3026.0,CYC-HMP-CNE-2PK,,,,,WS8-R4-A,BN,Envelope,,,100.0,100.0,2.0,Hemp Cane 2 Pack,https://www.augoods.com.au/assets/thumb/MRK-CYC-HMP-CNE-2PK.jpg,,23/06/2024,,
3014.0,CYC-HMP-CNE-6PK,,,,,WS8-R4-A,BN,Envelope,,,200.0,1024.0,1.0,Hemp Cane 6 Pack,https://www.augoods.com.au/assets/thumb/MRK-CYC-HMP-CNE-6PK.jpg,,18/06/2024,,
2917.0,CYC-HMP-CNE-BOX,,,,,WS8-R3-B,BN,,,,1.0,,1.0,Hemp Cane Box,https://www.augoods.com.au/assets/thumb/MRK-CYC-HMP-CNE-BOX.jpg,,29/05/2024,,
2912.0,CYC-HMP-RDAL-3PK,,,,,WS3-R6-B,BN,,,,100.0,100.0,4.0,Hemp Red Alert 3 Pack,https://www.augoods.com.au/assets/thumb/MRK-CYC-HMP-RDAL-3PK.jpg,,27/05/2024,,
2542.0,9360117000487,9360117000012,FILTD-V10,VAC PARTS,,R1-B12-S5,BN,S,,20.0,60.0,80.0,3.0,Hepa Filter for all Dyson Cyclone V10 vacuum cleaners (SV12),https://www.augoods.com.au/assets/thumb/HG-9360117000487.jpg,,05/03/2025,info.afgretail@gmail.com,N81493
2446.0,9360117000494,,dy-filtv11,VAC PARTS,,R1-B10-S4,BN,S,,80.0,0.0,80.0,1.0,"Hepa Filter for All Dyson V11 SV14, SV15, SV17, SV28 Stick Vacuum Replacement",https://www.augoods.com.au/assets/thumb/HG-9360117000494.jpg,,30/06/2024,info.afgretail@gmail.com,
2349.0,9360117003334,,dy-filtdc29,VAC PARTS,,R8-B13-S5,BN,S,,9.0,0.0,9.0,999.0,"HEPA Filter for DYSON DC29, DC21, DC20, DC19, DC8, DC5 & DC04",https://cdn11.bigcommerce.com/s-dw545iuzjv/images/stencil/500x659/products/496/2394/Filtd-2_1__68229.1686881829__43840.1692593257.jpg?c=1,1,23/04/2024,info.afgretail@gmail.com,N48999
2417.0,9360117001958,,dy-v12filt,VAC PARTS,,R8-B14-S3,BN,S,,57.0,28.0,85.0,2.0,Hepa filter For Dyson V12 Detect Slim Cordless Vacuum Cleaner,https://www.augoods.com.au/assets/thumb/HG-9360117001958.jpg,,29/12/2024,info.afgretail@gmail.com,N74467
2402.0,9360117001941,4000001535,dy-v15filt,VAC PARTS,,R1-B10-S2,BN,S,,151.0,43.0,194.0,1.0,HEPA Filter For DYSON V15 Detect Stick Vacuum Cleaners,https://www.augoods.com.au/assets/thumb/HG-9360117001941.jpg,,10/02/2025,info.afgretail@gmail.com,N78994
2371.0,9360117000555,9312532435306,kit-filtsx3,VAC PARTS,,R8-B14-S4,BN,S,,29.0,7.0,36.0,2.0,"HEPA filter for Electrolux, Volta, Wertheim, Phillips vacuum cleaners",https://www.augoods.com.au/assets/thumb/HG-9360117000555.jpg,1,09/12/2024,gabrieladitya2803@gmail.com,N72230
2361.0,9360117002856,4000001784,xi-filts6,VAC PARTS,,R8-B13-S2,BN,S,,8.0,10.0,18.0,3.0,"Hepa Filter For Xiaomi Roborock S6, S5, E35, E20 & Mi",https://www.augoods.com.au/assets/thumb/HG-9360117002856.png,,02/04/2024,info.afgretail@gmail.com,
2389.0,9360117000869,744109425738,sa-filch,VAC PARTS,,R8-B13-S2,BN,S,,4.0,1.0,5.0,1.0,"HEPA H13 & Carbon Filter Kit For Sauber SI-200, SE-400, SCP-9000 & SC-100",https://www.augoods.com.au/assets/thumb/HG-9360117000869.jpg,,16/02/2025,info.afgretail@gmail.com,N79577
3302.0,355739629559,,MRKHERBMILL-1PK,,,WS1-R8-C,BN,O,,21.0,0.0,21.0,202.0,Herb Mill / Mouli / Muller with Strong Metal Grater for Spices,https://www.augoods.com.au/assets/thumb/MRK-MRKHERBMILL-1PK.jpg,,06/02/2025,info.afgretail@gmail.com,N78624
193.0,605168120593,B073HSKXCR,,Toys,Toys,BN4,BN,M,,1.0,0.0,1.0,29.0,"Hog Wild Head Lites Dog, Plush",https://images-na.ssl-images-amazon.com/images/I/41KOMr5YhaL.jpg,,8/7/2024,info.afgretail@gmail.com,
3503.0,860004737131,,P1182-07,,,R2-B1-S6,BN,Envelope,,1.0,3.0,4.0,2.0,Honeypuff Banana Flavoured Hemp Filter Tips Smoking Herbs Tobacco - 18 Tips,https://www.augoods.com.au/assets/thumb/XN-P1182-07-1PK.jpg,,23/03/2025,info.afgretail@gmail.com,N83378
240.0,703765992626,B00ET2EU0Q,,Home,Plumbing,BN6,BN,XL,,2.0,0.0,2.0,28.0,HONEYWELL INC.L4064B2210 Honeywell Forced Air Fan and Limit Controller,https://images-na.ssl-images-amazon.com/images/I/31Lhal-IWlL.jpg,,9/7/2024,info.afgretail@gmail.com,
918.0,85267833523,B004MH64DO,,Home,Plumbing,BN20,BN,M,,1.0,0.0,1.0,12.0,HONEYWELL INC.V8043E5012Honeywell V8043E5012 Electric Zone ValveHoneywell V8043E5012 Electric Zone Valve,https://images-na.ssl-images-amazon.com/images/I/81QkhWoPmiL.jpg,,23/7/2024,info.afgretail@gmail.com,
1474.0,703765972482,B005E0MDOC,,Home,Plumbing,BN37,BN,Letter,,1.0,0.0,1.0,45.0,HONEYWELL Millivolt Thermopile Generator q313 a1055 Replacement part 750MV W/ ADAPTER,https://images-na.ssl-images-amazon.com/images/I/41u%2BkZ6nZtL.jpg,,4/8/2024,info.afgretail@gmail.com,
3386.0,HRNT-OH-114wTIP-1PK,,,,,WS3-R5-B,BN,Envelope,,,40.0,40.0,2398.0,Hornet 1 1/4 Size Organic Unrefined Rolling Papers With Tips (50 Per Booklet),https://www.augoods.com.au/assets/thumb/MRK-HRNT-OH-114wTIP-1PK.jpg,,27/02/2025,,
2643.0,6958189720315,,,SMOKING,,WS3-R5-C,BN,,,,200.0,1000.0,1.0,Hornet King Size Slim Organic Unrefined Rolling Papers (32 Leaves Per Booklet),https://www.augoods.com.au/assets/thumb/MRK-HRNT-OH-KSS-1PK.jpg,,,,
